Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Books and Bidders: The Adventures of a Bibliophile,Abraham Simon Wolf Rosenbach,Library of Alexandria,N/A,"“Genius?” The tall old man with the fan-shaped beard looked eagerly at his companion, then settled back more heavily against the rows and rows of old books lining the walls to the ceiling on all sides of the room. “Of course Edgar was a genius, but in spite of being a gambler and a drunkard—in spite of it, I tell you!” The other, a thin man of lesser years, his long, inquiring face meditative in the twilight, nodded. “You are right,” he agreed. “But what difference did it make? The only question is, would ‘The Raven’ have been any greater without his gambling and drinking? I doubt it.” The argument was on, and my uncle, Moses Polock, would lean forward now and again, waving his coatless arms—he handled books easier in shirt sleeves—in an effort to gain a point. His peculiarly young and penetrating blue eyes glistened. Opposite, George P. Philes, a noted editor and book collector, twirled a gray moustache and goatee while balancing in a tilted chair, listening calmly, and patiently relighting a half-smoked cigar which went out often as the verbal heat increased. I would watch these two, dazed with their heated words concerning authors and their works; hear them make bookish prophecies, most of which came true. A favorite subject was their neurotic friend, Edgar Allan Poe. Both had befriended this singularly unfortunate and great writer, and each had certain contentions to make which led through the fire of argument to the cooler and more even discussion of reminiscences. But they did agree that it would take less than fifty years after Poe’s death to make first editions of his works the most valuable of all American authors. It was in 1885, when I was nine years old, that I first felt the haunting atmosphere of Uncle Moses’ bookshop on the second floor of the bulging, red-brick building on Commerce Street in old Philadelphia. At that age I could hardly realize, spellbound as I was, the full quality of mystery and intangible beauty which becomes a part of the atmosphere wherever fine books are brought together; for here was something which called to me each afternoon, just as the wharves, the water, and the ships drew other boys who were delighted to get away from books the moment school was out. Whatever it was,—some glibly speak of it as bibliomania,—it entered my bones then, and has grown out of all proportion ever since. The long walk from the bookshop to my home in the twilight, the moon, just coming up, throwing long shadows across the white slab of Franklin’s grave which I had to pass, was sometimes difficult; but as I grew older I learned to shut my eyes against imaginary fears and, in a valiant effort to be brave, hurried past darkened corners and abysmal alleyways, inventing a game by which I tried to visualize the only touches of color in Uncle Moses’ musty, dusty shop—occasional brilliantly bound volumes. Running along, I also cross-examined myself on quotations and dates from books and manuscripts through which I had prowled earlier in the day, unwittingly developing a memory which was often to stand me in good stead.",Language Arts & Disciplines,394,N/A,0,en
Supreme Court Appellate  Divison Third Department ,,N/A,N/A,N/A,,1222,N/A,0,en
Business Library for Business Men,Harry Thomas Collings,N/A,1925,N/A,Business,428,N/A,0,en
The Complete Tales of Winnie-The-Pooh,A. A. Milne,National Geographic Books,1996-10-01,"This exquisite, deluxe edition contains the complete illustrated texts of both Winnie-the-Pooh and The House at Pooh Corner. In full-color and featuring a satin ribbon marker, it is the perfect gift and a cornerstone of every family's bookshelf. Since 1926, Winnie-the-Pooh and his friends—Piglet, Owl, Tigger, Kanga, Roo, and the ever doleful Eeyore—have endured as the unforgettable creations of A. A. Milne, who wrote two books of Pooh’s adventures for his son, Christopher Robin, and Ernest H. Shepard, who lovingly gave them shape through his iconic and beautiful illustrations. These characters and their stories are timeless treasures of childhood that continue to speak to all of us with the kind of freshness and heart that distinguishes true storytelling. This deluxe volume brings both Pooh stories—Winnie-the-Pooh and The House at Pooh Corner—together in one beautiful, full-color edition. The texts are complete and unabridged, and all of the illustrations, each gloriously recolored, are included. Elegant yet simple, whimsical yet wise, this classic edition is a book to savor and treasure. The perfect gift for holiday, to welcome a new baby, or for your favorite collector and book lover.",Juvenile Fiction,0,N/A,0,en
California. Court of Appeal (2nd Appellate District). Records and Briefs,California (State).,N/A,N/A,Number of Exhibits: 3 Received document entitled: SUPPLEMENTAL REQUEST FOR JUDICIAL NOTICE,Law,584,N/A,0,en
The World Without Arkhalla,"Arahom Radjah, Abraham Kawa",Undying Queen,2019-02-13,"Arkhalla.She was the most powerful woman on earth. A cruel, undying queen feasting on blood, she ruled a nation feared across the ancient lands of Sumer, her only weakness a still all-too-human heart.And now she is dead.It has been ten long years since Arkhalla's death, and the Council led by SIN and BEL rule a realm in the grip of civil war. The humans, denied their freedom after the Undying Queen's demise, have rebelled, and strife brews between Sin and Bel, who is plagued by crippling guilt for his role in Arkhalla's fall.When Sin draws the human Akkadian king, NIMROD and his daughter AISYAH in an alliance against Bel, Bel turns to NARAMA, long estranged from him after he refused her love because of his obsession with Arkhalla. Narama rushes to his aid, but too late to stop the erratic, self-destructive Bel from being provoked into war against Sin or from committing genocide against entire cities of humans. In the wake of the almighty queen's death, the Sumerian kingdoms are rocked by chaos. Meanwhile, SHAMATH, drawn out of his seclusion by dreams of his lost love tormented in the demon god Asag's hellish domain, joins the human rebellion and slowly rises through the ranks to become their leader and a legend among men.The second chapter of the trilogy begun in The Undying Queen of Ur crafts an epic tale of war, intrigue, revenge, and a tangled skein of characters in a world forever haunted by the one who gave meaning to all their lives. What is to become of the world without Arkhalla!",Fiction,336,N/A,0,en
Joan Haste,H. Rider Haggard,N/A,1895,N/A,,292,N/A,0,en
“A” Comparative Atlas of Ancient and Modern Geography,Aaron Arrowsmith,N/A,1842,N/A,,192,N/A,0,en
Dictionary of Marks: Pottery and Porcelain,"Ralph M. Kovel, Terry H. Kovel",Random House Reference,1953,"Provides the quickest way to identify American, English and European porcelain with an inex of 5,000 marks.",Antiques & Collectibles,296,N/A,0,en
Management and Administration,,N/A,1923,N/A,Business,690,N/A,0,en
United States of America V. Passman,,N/A,1984,N/A,,118,N/A,0,en
California. Court of Appeal (3rd Appellate District). Records and Briefs,California (State).,N/A,N/A,N/A,Law,80,N/A,0,en
Created Equal,Ben Carson,Center Street,2022-05-17,"In this inspiring New York Times bestseller, conservative icon Dr. Ben Carson lays out a hopeful road map for how America can come together. External physical characteristics that are genetically encoded are things over which no individual has control. But rather than appreciating the gift of diversity, some have chosen to use it to drive wedges between groups of people. Some of these external characteristics are associated with the past moral failing of slavery. Though slavery in America formally ended in the 1860s, the vestiges of that evil institution are still with us today, and those vestiges often inflict guilt on some and facilitate feelings of victimhood in others. In Created Equal, Dr. Carson uses his own personal experiences as a member of a racial minority, along with the writings and experiences of others from multiple backgrounds and demographics, to analyze the current state of race relations in America. Instead of using race as an excuse to remake America into something completely antithetical to the Constitution, Dr. Carson suggests ways to enhance and bring great success to our nation and all multiethnic societies by magnifying America's incredible strengths instead of her historical weaknesses.",Political Science,218,N/A,0,en
Earth Day,Melissa Ferguson,Pebble,2021,"""Earth Day celebrates our beautiful planet and calls us to act on its behalf. Some people spend the day planting flowers or trees. Others organize neighborhood clean-ups, go on nature walks, or make recycled crafts. Readers will discover how a shared holiday can have multiple traditions and be celebrated in all sorts of ways""--",Juvenile Nonfiction,33,N/A,0,en
Records of North American Big Game,"Eldon L. Buckner, Jack Reneau, Justin Spring",Boone & Crockett Club,2011,"Records of North American Big Game is a one-of-a-kind big game records book that lives up to its longstanding reputation as ""The Book"" of native North American big game trophies. The original book was published over eighty years ago. This latest edition is filled with valuable information for today's hunters, outdoorsmen, and game managers. A total of thirty-eight categories are recognized and, as a testament to the success of today's conservation efforts, five new World's Records are featured. Along with the detailed listing of over 25,000 trophies ranked by their all-time scores, this book includes current topics of interest to sportsmen. Records of North American Big Game is much more than statistics--it is a history book of big game animals, making it an exceptional resource for hunters and sportsmen.",Big game hunting,0,N/A,0,en
