Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Computer and Computing Technologies in Agriculture VII,"Daoliang Li, Yingyi Chen",Springer,2014-02-21,"The two-volume set IFIP AICT 419 and 420 constitutes the refereed post-conference proceedings of the 7th IFIP TC 5, WG 5.14 International Conference on Computer and Computing Technologies in Agriculture, CCTA 2013, held in Beijing, China, in September 2013. The 115 revised papers presented were carefully selected from numerous submissions. They cover a wide range of interesting theories and applications of information technology in agriculture, including Internet of things and cloud computing; simulation models and decision-support systems for agricultural production; smart sensor, monitoring, and control technology; traceability and e-commerce technology; computer vision, computer graphics, and virtual reality; the application of information and communication technology in agriculture; and universal information service technology and service systems development in rural areas.",Computers,581,N/A,0,en
Stochastic Modeling and Geostatistics,"Timothy C. Coburn, Jeffrey M. Yarus, R. L. Chambers",AAPG,2005-12-10,N/A,Petroleum,406,5,1,en
Information Technology and Computer Applications in Public Administration,G. David Garson,IGI Global,1999-01-01,"""Information Technology and Computer Applications in Public Administration: Issues and Trends constitutes a survey of many of the most important dimensions of managing information technology in the public sector. In Part I, chapters address general policy and administrative issues. The chapters of Part II represent applied information technology skills needed by public managers""--Provided by publisher.",Computers,318,5,1,en
Official Gazette of the United States Patent and Trademark Office,United States. Patent and Trademark Office,N/A,2001,N/A,Patents,1382,N/A,0,en
Using IT Effectively in Teaching and Learning,"Niki Davis, Bridget Somekh",Routledge,2004-08-02,"Computers are not often associated with passion or culture, yet the use of information technology still has a surprisingly emotional effect on many people, including teachers and learners. This emotion may be anything from excitement and enthusiasm to anger or a sense of threat. Often, this strongly emotional response can prevent us from learning how to use IT effectively as a tool for learning. This book explores how IT can make a real difference to the quality of learning. Its approach takes account of some of the cultural, sociological and psychological factors, which influence how IT is used. The chapters are arranged in three parts. Part One explores the potential of IT as one of many tools which can influence the quality and experience of learning. Part Two looks at how teachers' professional development can help them to use IT effectively in the classroom. Part Three examines strategies for co-ordinating and managing IT development across a whole school or department. Whether you class yourself as technophile or technophobe, this book will show you how you can use IT more effectively in teaching and learning.",Education,296,N/A,0,en
New Trends in Qualitative and Quantitative Methods in Libraries,"Anthi Katsirikou, Christos H. Skiadas",World Scientific,2012,"An Autodesk Official Press guide to the powerful mechanical design software Autodesk Inventor has been used to design everything from cars and airplanes to appliances and furniture. This comprehensive guide to Inventor and Inventor LT features real-world workflows and work environments, and is packed with practical tutorials that focus on teaching Inventor tips, tricks, and techniques. Additionally, you can download datasets to jump in and practice on any exercise. This reference and tutorial explains key interface conventions, capabilities, tools, and techniques, including design concepts and application, parts design, assemblies and subassemblies, weldment design, and the use of Design Accelerators and Design Calculators. There′s also detailed coverage of design tactics for large assemblies, effective model design for various industries, strategies for effective data and asset sharing, using 2D and 3D data from other CAD systems, and improving designs by incorporating engineering principles. Uses real-world sample projects so you can quickly grasp the interface, tools, and processes Features detailed documentation on everything from project set up to simple animations and documentation for exploded views, sheet metal flat patterns, plastic part design, and more Covers crucial productivity-boosting tools, iLogic, data exchange, the Frame Generator, Inventor Studio visualization tools, dynamic simulation and stress analysis features, and routed systems features Downloadable datasets let you jump into the step-by-step tutorials anywhere Mastering Autodesk Inventor and Autodesk Inventor LT is the essential, comprehensive training guide for this powerful software.",Computers,472,N/A,0,en
New Trends In Qualitative And Quantitative Methods In Libraries: Selected Papers Presented At The 2nd Qualitative And Quantitative Methods In Libraries - Proceedings Of The International Conference On Qqml2010,"Anthi Katsirikou, Christos H Skiadas",World Scientific,2011-08-31,"This unique volume presents the latest scientific achievements of library researchers and professionals on the Qualitative and Quantitative Methods of Libraries. Scholars and professionals have now an information resource on methodological tools for library services. Except for the new technologies that facilitate the innovation of libraries, it is the underlying policy and functional changes that have the most lasting effect on the scholarly operation that explains why this volume is important in the field or market.It also explores in detail the areas covering library methodologies, marketing and management, statistics and bibliometrics, content and subject analysis, users' behaviors and library policies that play an important role at every aspect of library research in the twenty-first century.",Computers,472,N/A,0,en
Oral Discourse and Education,"Bronwyn Davies, P. Corson",Springer Science & Business Media,2013-11-01,"This work examines spoken language as a field of study, looking at the various ways in which we can both theorize the place of talk in education, and examine the way talk is actually done in educational settings. It brings quite different and important perspectives to the study of education. It is relevant to teachers at primary, secondary and tertiary levels and for researchers interested in spoken language in educational contexts.",Education,296,N/A,0,en
Scientific and Technical Aerospace Reports,,N/A,1986,N/A,Aeronautics,0,N/A,0,en
Official Gazette of the United States Patent and Trademark Office,,N/A,2003,N/A,Trademarks,1266,N/A,0,en
Code of Federal Regulations,,N/A,2011,N/A,Administrative law,976,N/A,0,en
Transputer Research and Applications 6,North American Transputer Users Group. Conference,IOS Press,1993,"Papers in this book report on a wide variety of multicomputer applications, systems and architectures. They all have one aspect on common which is message passing multiprocessors. It includes research presentations of the T9000, TI C-40 and T8/i860-based multicomputers.",Computers,368,N/A,0,en
