Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Drug Abuse Handbook,"Steven B. Karch, MD, FFFLM",CRC Press,2019-07-17,"This is the handbook that professionals who deal with problems related to drugs and drug abuse have been waiting for. The impressive list of more than 80 contributors, each experts and leaders in their field, testifies to the importance of this outstanding new handbook. The volume contains detailed discussions of drug-related issues in criminalistics, pathology, and toxicology. Impairment testing and the pharmacokinetics of abused drugs are examined in detail, as is the field of workplace drug testing, the use of alternate testing matrices, drugs in sports, addiction medicine, and drug-related medical emergencies. The handbook focuses on the most urgent drug abuse-related problems of today An entire section is devoted to alcohol abuse, including a scientific appraisal of the most common drunk driving defenses, complete with sample calculations. Problems of postmortem toxicology are thoroughly detailed and an appendix lists key references for the most widely used analytic methods. An in-depth analysis of legal questions, including fetal rights and workplace testing Examination of the principles of addiction medicine and how doctors handle substance abuse problems A section addressing drug use by athletes, including a summary of current Olympic Committee Regulations regarding substance use and the latest information on detecting abuse of Human Growth Hormone and Erythropoietin Whether you are approaching the issue of drug abuse from a medical, psychological, toxicological, or legal perspective, the Drug Abuse Handbook is the most authoritative and complete resource available.",Law,1156,N/A,0,en
Yesterdays with Authors,James Thomas Fields,N/A,1893,N/A,Literary Criticism,434,N/A,0,en
Book Bulletin of the Chicago Public Library,Chicago Public Library,N/A,1913,N/A,,378,N/A,0,en
Everybody's Magazine,,N/A,1907,N/A,American periodicals,934,N/A,0,en
Well-being in Organizations,"Eveline Wuttke, Bernhard Schmitz, Wai Kai Hou",Frontiers Media SA,2022-11-07,N/A,Science,218,N/A,0,en
The Charles Mills Gayley Anniversary Papers,Charles Mills Gayley,N/A,1922,N/A,Philology,294,N/A,0,en
University of California Publications in Modern Philology,,N/A,1922,N/A,Literature,326,N/A,0,en
Nickelodeon,,N/A,1917,N/A,,534,N/A,0,en
Cumulative Index,,N/A,1898,N/A,,654,5,1,en
Cumulative Index to a Selected List of Periodicals,,N/A,1900,N/A,American periodicals,554,N/A,0,en
Canadian Society of Forensic Science journal,,N/A,1984,N/A,,540,N/A,0,en
The Catalogue of the Public Library of Victoria,Public Library of Victoria,N/A,1869,N/A,Public libraries,998,N/A,0,en
Postmortem Toxicology,Timothy P. Rohrig,Academic Press,2019-02-22,"Postmortem Toxicology addresses the various aspects of the practice of forensic postmortem toxicology from a viewpoint of elements which must be taken into consideration for proper interpretation of the toxicological result, not in a vacuum but in a more holistic and global sense. The volume examines pre-analytical factors, storage containers/conditions, prior medical interventions and therapy, along with information from the scene investigation and anatomical findings. This reference also provides explanation of the complicating conditions for the interpretation of the toxicological results due to postmortem decomposition, embalming artifacts and the postmortem redistribution of drugs. Tolerance is also discussed as an aid to interpreting results from a habitual/chronic user of medications and/or drugs of abuse. The book is geared towards the current practitioner; however, it is written to be used as a valuable reference for a graduate or post-graduate level courses in forensic toxicology or forensic pathology. - Presents a holistic approach to the interpretation of toxicology results - Covers pre-analytical factors, storage containers/conditions, prior medical interventions, therapy, and much more - Written for the current practitioner, but an excellent resource for graduate level students training in the field of forensic toxicology",Medical,267,N/A,0,en
Resilience By Design,"Ian Snape, Mike Weeks",John Wiley & Sons,2021-10-26,"Discover how to transform stress and other unwanted states into resilience, clarity, and improved wellbeing with this insightful new book Resilience By Design: How to Survive and Thrive in a Complex and Turbulent World delivers the world’s most detailed and research-backed how-to manual to integrate advances from neuroscience and complexity theory with real world expertise, providing practical techniques that you'll want to use every day. Alongside well explained scientific theory, each chapter contains dramatic, real-life stories of people from frontline services, elite sports, and everyday survivors who learned to thrive in high pressure, demanding, and often deadly situations. You'll discover how resilience isn’t just the ability to tough it out; it's dependent upon an interconnected set of skills, techniques, creative processes, and new understandings of how we think, act, and interact with our environments and each other. If you or someone you care about experiences unwanted stress, anxiety, decision fatigue, overwhelm, or burnout, by applying the step-by-step techniques in this book, you'll learn to develop resilience, clarity, improved energy, wellbeing, and overall performance. You'll also learn: There's no such thing as an inherently stressful situation, workplace, or event. How to appreciate and benefit from the hidden information in your unconscious signals and intuitions How to adapt your decision making to meet the challenges of uncertainty, from the complicated and complex, to the outright chaotic When to define your limits and 'line in the sand' so that you never expose yourself to unmanageable risk or potential burnout What is it to, 'Know Thyself', through techniques that change perspective and bring clarity even in uncertain, turbulent times Techniques that can be easily taught to people you care about Lifelong resilience and being at your best is available to each of us, no matter what life throws at you. Resilience By Design was derived from the experiences of hundreds of people on the frontline of emergency services, defense, Olympic level sports, business, art, science, and many other areas of expertise—from firefighters and paramedics to social workers and athletes. This book is written for students and teachers, parents and children, caregivers and patients, athletes and coaches, managers and employees, entrepreneurs, and fortune 500 CEOs, and anyone who wishes to know how to survive and thrive in an ever more complex and turbulent world.",Business & Economics,420,N/A,0,en
