Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Handelingen,"Genootschap voor geschiedenis, Bruges",N/A,1923,N/A,Flanders,1130,N/A,0,fr
Belgische bibliografie,,N/A,1908,N/A,Belgian literature,642,N/A,0,fr
Bibliographie française,Henri Le Soudier,N/A,1900,N/A,"Catalogs, Publishers'",778,N/A,0,fr
L'Économiste français,,N/A,1924,N/A,Economics,852,N/A,0,fr
Bibliotheca latina,Ch.-Em Ruelle,N/A,1905,N/A,Latin literature,92,N/A,0,fr
L'Anthropologie,,N/A,1913,N/A,Anthropology,794,N/A,0,fr
Manuel bibliographique de la litterature francaise moderne,Gustave Lanson,N/A,1921,N/A,French literature,302,N/A,0,fr
Les inscriptions d'Uchi Majus d'après les recherehes du capitaine Gondouin,"Alfred Merlin, Louis Poinssot",N/A,1908,N/A,Gondouin. II.,144,N/A,0,fr
"Manuel bibliographique de la littérature française moderne XVIe, XVIIe, XVIIIe, et XIXe siècles",Gustave Lanson,N/A,1921,N/A,French literature,308,N/A,0,fr
"Manuel bibliographique de la littérature française moderne ... Nouvelle édition, revue et corrigée",Gustave LANSON,N/A,1925,N/A,,1868,N/A,0,fr
The Carpet and Upholstery Trade Review,,N/A,1927,N/A,Carpets,702,N/A,0,en
"Revue de philologie, de littérature et d'histoire anciennes","Léon Renier, Édouard Tournier, Louis Havet, Charles Henri Graux, Charles Thurot, Othon Riemann, Emile Chatelain, Louis Léon Duvau, Bernard Haussoullier, Pierre Jouguet, Alfred Ernout",N/A,1914,N/A,Classical philology,720,N/A,0,fr
Revue des comptes-rendus d'ouvrages relatifs à l'antiquité classique,,N/A,1914,N/A,,276,N/A,0,fr
Répertoire bibliographique des principales revues françaises ...,Daniel Jordell,N/A,1901,N/A,French periodicals,388,N/A,0,fr
"Répertoire Bibliographique Des Principales Revues Françaises, ...",,N/A,1901,N/A,French periodicals,382,N/A,0,fr
Revue archéologique,,N/A,1902,N/A,Archaeology,472,N/A,0,fr
Bulletin de l'Association Guillaume Budé,Association Guillaume Budé,N/A,1926,"Includes ""Index du Bulletin...et de son Supplément critique.""",Classical philology,820,N/A,0,fr
Revue de l'histoire des religions,"Maurice Vernes, Jean Réville, Léon Marillier, René Dussaud, Paul Alphandéry",N/A,1904,"Includes ""Notices bibliographiques.""",Church history,484,N/A,0,fr
Revue de l'histoire des religions,,N/A,1904,N/A,,472,N/A,0,fr
Architectes,Léon Charvet,N/A,1899,N/A,Architects,512,N/A,0,fr
Soufflot,Jean Monval,N/A,1918,N/A,Architecture,588,N/A,0,fr
Manuel des institutions juridiques des romains,Edouard Cuq,N/A,1928,N/A,Roman law,982,N/A,0,fr
Mémoires,Académie de Vaucluse,N/A,1901,"""Catalogue de la Bibliothèque de l'Académie de Vaucluse"": 2d series, v. 14.",Science,292,N/A,0,fr
Bibliographie de la France,,N/A,1928,"Section called ""Annonces"" consists of publishers' ads.",France,1392,N/A,0,fr
Edges of Books,"Melbert B. Cary, Jr. Graphic Arts Collection, Steven Kenneth Galbraith",RIT Press,2012,"Edges of Books examines a familiar form from an unfamiliar perspective. When books are on display it is usually their spines, covers, text, or illustrations that are featured. These are the familiar parts of the books--the parts that modern readers have come to interact with the most. Edges of Books takes a different approach, uncovering a tradition that extends back centuries in which the edges of books were important sites for information and decoration. This is a catalog of an exhibition of the same name at the Cary Collection.",Books,0,N/A,0,en
Morceaux choisis,Alfred de Musset,N/A,1917,N/A,French literature,624,N/A,0,fr
Gardeners' Choice,,N/A,2015-10-22,N/A,,0,N/A,0,en
The Making of Swallows and Amazons (1974),Sophie Neville,Lutterworth Press,2017-05-25,"In 1973 Sophie Neville was cast as Titty alongside Virginia McKenna, Ronald Fraser and Suzanna Hamilton in the film Swallows & Amazons. Made before the advent of digital technology, the child stars lived out Arthur Ransome's epic adventure in the great outdoors without ever seeing a script. Encouraged by her mother, Sophie Neville kept a diary about her time filming on location in the lakes and mountains of Cumbria. Bouncy and effervescent, extracts from her childhood diary are interspersed among her memories of the cast and crew as well as photographs, maps and newspaper articles, offering a child's eye view of the making of the film from development to premiere - and the aftermath.",Performing Arts,381,N/A,0,en
The Little Book of Shakespeare,"Kate Harris, William Shakespeare, John Mannion",Harpercollins Pub Limited,1999,"The Little Book of Shakespeare is a collection of quotations from the most famous writer of all time. It contains the best quotations from the works of Shakespeare, gathered into sections that cover love and sex, money, work, hopes and fears, sorrow, the passing of time, sleep and dreams, and insults. No one will ever say it better.",Literary Criticism,160,N/A,0,en
Antique Jewelry,Rose Leiman Goldemberg,iUniverse,2000-03-21,"This down-to-earth information-packed book is the very best kind of collecting companion. Among its practical features are recommendations for choosing, evaluating and caring for a collection, how to negotiate the best possible price, and a glossary bristling with facts and definitions. Rose Leiman Goldemberg learned, bought and wrote this book through her own practical and passionate love of antique jewelry.",Antiques,173,N/A,0,en
"Revue de philologie, de littérature et d'histoire anciennes ...",,N/A,1919,N/A,Classical philology,908,N/A,0,fr
Czarface: A Czar is Born,"Seamus aka MC Esoteric Ryan, Czarface, Chris Robinson, Z2 Comics",Simon and Schuster,2021-11-02,"CZARFACE'S ULTIMATE ORIGIN REVEALED! Hero to some, villain to others, Czarface's true origins have remained a mystery...UNTIL NOW! Who are the Zarta Ku? And why has their desperate mission brought them to Planet Earth? Meanwhile, Zach and his dog were just a washed up wrestling tag team making ends meet on the comicon circuit when they crossed paths with a woman who will change both their lives forever. Written by Czarface's own Esoteric (Merry X-Men Holiday Special) with art by veteran illustrator Ariel Olivetti (Cable; Punisher War Journal), this landmark original graphic novel is a must-have for Wednesday warriors, wrestling marks, and hip-hop heads--or fans of all three combined!",Comics & Graphic Novels,59,N/A,0,en
Lucia the Luchadora,Cynthia Leonor Garza,POW! Kids Books,2017-03-07,"Lucía zips through the playground in her cape just like the boys, but when theytell her ""girls can't be superheroes,"" suddenly she doesn't feel so mighty. That'swhen her beloved abuela reveals a dazzling secret: Lucía comes from a family ofluchadoras, the bold and valiant women of the Mexican lucha libre tradition.Cloaked in a flashy new disguise, Lucía returns as a recess sensation! But whenshe's confronted with a case of injustice, Lucía must decide if she can stay true tothe ways of the luchadora and fight for what is right, even if it means breaking thesacred rule of never revealing the identity behind her mask. A story about courageand cultural legacy, Lucía the Luchadora is full of pluck, daring, and heart.",Juvenile Fiction,0,N/A,0,en
Répertoire bibliographique des principales revues françaises pour l'année 1897,,N/A,1900,N/A,French periodicals,302,N/A,0,fr
Diary of a Mad Old Man,"Jun'ichirō Tanizaki, Junʼichirō Tanizaki",Random House,2000,"Tanizaki's last novel - written during his final illness, echoes his own life. Moving and powerful, it takes the form of an old man's diary, where he records his struggle with his self-image, and the manifestations of age, and his growing desire for his b",Fiction,192,N/A,0,en
A Talent for War,Jack McDevitt,N/A,2013,"Jack McDevitt's A TALENT FOR WAR takes Alex Benedict into the heart of an alien galaxy in a thrilling interstellar adventure. 'A real writer has entered our ranks, and his name is Jack McDevitt' Michael Bishop, Nebula-winning author Everyone knows the legend of Christopher Sim. An interstellar hero with a rare talent for war, he changed mankind's history forever when he forged a rag-tag group of misfits into the weapon that broke the alien Ashiyyur. But now, in a forgotten file, Alex Benedict has found a startling piece of information. If it is true, then Christopher Sim was a fraud. If he is to see it through, Alex Benedict will have to follow the dark track of a legend, into the heart of an alien galaxy, where he will confront a truth far stranger than anything he could have imagined...","Benedict, Alex (Fictitious character)",416,N/A,0,en
"The Operation, Care, and Repair of Farm Machinery",Deere & Company,N/A,1957,N/A,Agricultural machinery,298,N/A,0,en
Wuthering Heights (Seasons Edition -- Winter),Emily Bronte,Thomas Nelson,2019-12-10,"“My love for Linton is like the foliage in the woods: time will change it, I’m well aware, as winter changes the trees. My love for Heathcliff resembles the eternal rocks beneath: a source of little visible delight, but necessary.” – Wuthering Heights, Emily Bronte In the classic Wuthering Heights Catherine is forced to choose between passionate, tortured gypsy Heathcliff and gentle, well-bred Edgar Linton. Catherine surrenders to the expectations of her class and sets off a domino effect with lasting consequences. As Heathcliff's bitterness and vengeance at his betrayal are visited upon the next generation, their innocent heirs must struggle to escape the legacy of the lovers tortured past. This e-book includes select, highly designed pages featuring quotes about the winter season. The Seasons Edition - Winter collection includes Little Women, Pride and Prejudice, A Tale of Two Cities, and Wuthering Heights.",Fiction,415,N/A,0,en
One Man's Folly,,Rizzoli Publications,2014-04-22,"When it comes to interiors style, antiques, and Southern vernacular architecture, Furlow Gatewood is a one-of-a-kind classic-this book presents his magical private enclave for the first time. Antiques expert Furlow Gatewood's highly personal property in bucolic Americus, Georgia, where he has meticulously restored his family's carriage house and added intimate dwellings and outbuildings-several rescued from demolition-has evolved over decades to become a sublime expression of stylish living. The structures exemplify various architectural traditions-from mid-nineteenth-century Gothic to Palladian. He has collaborated with local craftsmen to create these follies and takes delight in designing the picturesque grounds and plantings and in devising comfortable areas for his beloved dogs and peacocks. A gifted designer and longtime associate of antiques dealer John Rosselli, Gatewood has a talent for discovering singular pieces with a poetic patina, composing custom paint finishes and subtle palettes, and knowing how to incorporate distinctive architectural elements. To accompany the book's atmospheric images, close friend Bunny Williams writes about the lessons she has learned from this master of discernment. Gatewood's seductive and hospitable Arcadian oasis, with its exquisite and timeless design, will have an enduring impact on the design community.",House & Home,225,N/A,0,en
