Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
THE SECRET SERVICE - Spy Thrillers Boxed Set,"James Fenimore Cooper, John Buchan, William Le Queux, Talbot Mundy, Arthur Conan Doyle, Joseph Conrad, Erskine Childers, George Barton, Robert W. Chambers, Fred M. White, Robert Baden-Powell, John R. Coryell, E. Philips Oppenheim",Good Press,2023-11-18,"THE SECRET SERVICE - Spy Thrillers Boxed Set is a carefully curated collection that traverses the suspenseful and shadowy corridors of espionage literature. Stitching together a rich tapestry of narratives, this anthology celebrates the genre's inception and evolution, featuring a range of literary styles from the thrilling to the cerebral. Each work, chosen for its unique contribution to the spy narrative, offers a glimpse into the intriguing interplay of morality, loyalty, and betrayal. Among these selections, readers will encounter notable tales that have shaped and defined the espionage genre, making this collection an indispensable archive of literary history. The authors represented in this compilationJames Fenimore Cooper, John Buchan, and Arthur Conan Doyle, among othersare titans of literature whose collective works have left an indelible mark on the spy genre and beyond. Hailing from diverse backgrounds, they bring to the fore a plethora of experiences and perspectives, enriched by their involvement in historical and cultural movements of their times. Together, their stories encapsulate the zeitgeist of their eras, contributing to a multifaceted discussion on the nature of secret service work and its implications for national identity and individual morality. This anthology is a must-read for enthusiasts of spy literature and scholars alike, offering a panoramic view of the genres development and its cultural impact. Readers are invited to delve into the complexity of espionage through the lens of these master storytellers, each narrative a thread in the larger tapestry of intrigue and intelligence. THE SECRET SERVICE - Spy Thrillers Boxed Set serves not only as a compendium of thrilling espionage tales but as a medium for exploring the nuanced dynamics of secrecy, patriotism, and ethics. It beckons the reader to journey through the annals of spy literature, uncovering the secrets that lie within each page.",Fiction,13278,N/A,0,en
Folk-song in Buchan,Gavin Greig,"Hatboro, Pa. : Folklore Associates",1963,N/A,"Ballads, English",592,N/A,0,en
"What to Do, and how to be Happy While Doing it",Amos Ives Root,N/A,1888,N/A,Agriculture,214,N/A,0,en
If I Am All Alone,M. Braun,N/A,1860,N/A,Songs,6,N/A,0,en
S.A. Pictorical,,N/A,1923,N/A,,800,N/A,0,en
Chambers's Journal,,N/A,1910,N/A,,478,N/A,0,en
Illinois Medical Journal,,N/A,1911,N/A,,778,N/A,0,en
Chambers's Edinburgh Journal,,N/A,1910,N/A,British periodicals,904,N/A,0,en
"Chambers's Journal of Popular Literature, Science and Arts",,N/A,1910,N/A,Humanities,926,N/A,0,en
"Women's Leisure in England, 1920-1960",Claire Langhamer,Manchester University Press,2000,"This study examines the complex relationship between women and leisure, drawing upon recent feminist theory. The text charts the changes in perception, representation and experiences of leisure for women between 1920 and 1960, and relates the changes to life cycle lines.",History,236,5,1,en
Farm Journal and Country Gentleman,,N/A,1921,N/A,Agriculture,950,N/A,0,en
"Motor World for Jobbers, Dealers and Garagemen",,N/A,1917,N/A,Automobile dealers,874,N/A,0,en
"Curriculum Study and Educational Research Bulletin, the Pittsburgh Public Schools",,N/A,1958,N/A,Course of study,470,N/A,0,en
Brandweek,,N/A,2008,N/A,Advertising,590,N/A,0,en
The Reader's Digest,"De Witt Wallace, Lila Acheson Wallace, DeWitt Wallace",N/A,1980-07,N/A,Periodicals,1568,N/A,0,en
Journal of Horticulture and Practical Gardening,,N/A,1870,N/A,,470,N/A,0,en
I Remember,Karl Rahner,N/A,1985,"Karl Rahner refused to write his memoirs. He used to say that his life had been uneventful, that his bibliography -four thousand items in various languages - was his life. But he did agree in the end to a series of interviews that constitute a lengthy, sustained reflection on his life and thought. In this book he talks about his childhood in Freiburg, his family life and religious background, the terror of life under the Nazis, the war years, and all that came after. There are delightful cameo portraits of Martin Heidegger, Alfred Delp and Cardinal Ottaviani; candid comments about the church and its future, about old age and the approach of death. But what comes through strongest of all is the clear and simple expression of the faith of a spiritual master who has been called 'the mystical doctor' and 'the theologian of everyday life'.""",Biography & Autobiography,130,N/A,0,en
Aesthetic Experience in Creative Process,Melvin L. Alexenberg,N/A,1981,N/A,Aesthetics,260,N/A,0,en
The Belfast Magazine and Literary Journal,,N/A,1825,N/A,Ireland,608,N/A,0,en
Railway Employees' Journal,,N/A,1947,N/A,,300,N/A,0,en
The Opportunities of Age,Claude C. Jones,N/A,1959,N/A,Older people,140,N/A,0,en
"Suburban Life, the Countryside Magazine",,N/A,1913,N/A,Country life,426,N/A,0,en
The Illinois Medical Journal,,N/A,1911,N/A,Medicine,782,N/A,0,en
Tales of Mystery & Suspense: 25+ Thrillers in One Edition,E. Phillips Oppenheim,DigiCat,2023-12-31,"This carefully edited collection of ""Tales of Mystery & Suspense: 25+ Thrillers in One Edition"" has been designed and formatted to the highest digital standards and adjusted for readability on all devices. The Great Impersonation The Double Traitor The Black Box The Devil's Paw A Maker Of History The New Tenant The Cinema Murder The Box With Broken Seals The Yellow Crayon The Yellow House; Or As A Man Lives Mr. Marx's Secret The Great Secret Mysterious Mr. Sabin The World's Great Snare The Lost Ambassador Havoc The Lighted Way The Kingdom Of The Blind The Evil Shepherd The Great Prince Shan False Evidence The Betrayal Jeanne Of The Marshes The Vanished Messenger The Zeppelin's Passenger A Monk of Cruta The Traitor A Prince Of Sinners Anna The Adventuress The Master Mummer E. Phillips Oppenheim, the Prince of Storytellers (1866-1946) was an internationally renowned author of mystery and espionage thrillers. His novels and short stories have all the elements of blood-racing adventure and intrigue and are precursors of modern-day spy fictions.",Fiction,6146,N/A,0,en
School Life,,N/A,1933,N/A,Education,860,N/A,0,en
Advanced Management,,N/A,1944,N/A,Industrial efficiency,362,N/A,0,en
Association Men,,N/A,1927,N/A,Young Men's Christian associations,648,N/A,0,en
Country Life Bulletin,,N/A,N/A,N/A,Country life,380,N/A,0,en
The Atlantic Monthly,,N/A,1926,N/A,American essays,880,N/A,0,en
Recreation,,N/A,1944,N/A,Play,754,N/A,0,en
"The Frederick Kohl, Elizabeth Krause Family History",Kenneth William Kohl,N/A,1993,N/A,,498,N/A,0,en
How to Choose Your Career,William Leslie Ivey,N/A,1929,N/A,Occupations,234,N/A,0,en
Onward,,N/A,1903,N/A,Universalism,428,N/A,0,en
Report,Gloucestershire (England). Old Age Pensions Committee,N/A,1898,N/A,,624,N/A,0,en
The Writer's Handbook,Sylvia K. Burack,Writer,1997,"""Manuscript market section"", ed. by U. G. Olsen, 1941-44; by E. P. Werby, 1945-",Language Arts & Disciplines,932,N/A,0,en
The Bulletin - American Society of Hospital Pharmacists,,N/A,1951,N/A,Hospital pharmacies,488,N/A,0,en
The Expositor and the Homiletic Review,,N/A,1939,N/A,Homiletical illustrations,636,N/A,0,en
Health Attitude,John R. Patrick,N/A,2015-03-18,"After John R. Patrick's career at IBM, he took a seat on the board of a teaching hospital. He was surprised to learn how hospitals and physicians lagged at adopting information technology, and appalled at the needless complexity of healthcare delivery processes. Instead of shaking his head and walking away, Patrick took action. The result is a revealing look at the cultural, attitudinal, and technological barriers holding back the United States from achieving a more affordable, accessible, and effective healthcare system. Patrick sees the inability to share personal healthcare information between hospitals, specialists, and primary care doctors as a major problem. He believes increasing collaboration for more effective healthcare is not a technical problem, it is attitudinal. The reliance of the uninsured on expensive emergency care instead of preventive care is not limited by healthcare capabilities, but by the attitude of healthcare policymakers and politicians. Patrick argues we need new attitudes about healthcare to achieve true reform. His vision includes a system focused on patients and uses an accountability oriented, fee for value model. Patrick promotes an attitude that provides incentives for wellness, not sickness.",Health care reform,322,N/A,0,en
THE HOUSE ON THE STRAND,,N/A,1969,N/A,,324,N/A,0,en
The House on the Strand,Daphne Du Maurier,N/A,1969,"Acting as a guinea-pig for a new drug, Dick Young finds himself enabled to take short trips into the past.",Algebraic topology,328,N/A,0,en
Drillbrief,,N/A,1993,N/A,Oil well drilling,482,N/A,0,en
