Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
The Continuum Encyclopedia of Children's Literature,"Bernice E. Cullinan, Diane Goetz Person",A&C Black,2005-01-01,"Provides articles covering children's literature from around the world as well as biographical and critical reviews of authors including Avi, C.S. Lewis, J.K. Rowling, and Anno Mitsumasa.",Literary Criticism,930,N/A,0,en
Brief Reading Lists,Boston Public Library,N/A,1917,N/A,Public libraries,818,N/A,0,en
New Perspectives on Property Law,Alistair Hudson,Routledge,2013-03-04,"First published in 2003. Routledge is an imprint of Taylor & Francis, an informa company.",Law,405,N/A,0,en
Henry Purcell,Martin Adams,Cambridge University Press,1995-03-09,"Using a mix of broad stylistic observation and detailed analysis, Adams distinguishes between late-seventeenth-century English style in general and Purcell's style in particular, and chronicles the changes in the composer's approach to the main genres in which he worked, especially the newly emerging ode and English opera. As a result, Adams reveals that although Purcell went through a marked stylistic development, encompassing an unusually wide range of surface changes, special elements of his style remained constant.",Music,408,5,1,en
Focus On: 100 Most Popular 2010s Adventure Films,Wikipedia contributors,e-artnow sro,N/A,N/A,,1677,N/A,0,en
Encyclopedia of Television,Horace Newcomb,Routledge,2014-02-03,"The Encyclopedia of Television, second edtion is the first major reference work to provide description, history, analysis, and information on more than 1100 subjects related to television in its international context. For a full list of entries, contributors, and more, visit the Encyclo pedia of Television, 2nd edition website.",Language Arts & Disciplines,2730,N/A,0,en
"Classification. Literature, Subclasses PN, PR, PS, PZ.",Library of Congress. Subject Cataloging Division,N/A,1915,N/A,American literature,292,N/A,0,en
Destination Hollywood,Larry Langman,McFarland,2000,"During the first part of the twentieth century, Hollywood experienced an influx of European filmmakers seeking new lives in America. With them came unique perspectives and styles from their home countries that forever affected American film production. Well-known talents like Charlie Chaplin, Billy Wilder, and Alfred Hitchcock all made America their filmmaking base, as did other less known but equally influential filmmakers. This is the complete guide to directors, screenwriters, artistic directors, cinematographers, and composers of European birth who made at least one film in the United States. The book is arranged by country, and each chapter begins with that country's cinema history. Each filmmaker from that country is then given a separate entry, including biographical and professional highlights, and synopses and analyses of their better-known films. Photographs from films that featured European talent are included. An index of names and titles allows for easy reference, and a complete bibliography is also included.",Performing Arts,312,N/A,0,en
"Classification. Class P, Subclass PG, in Part",Library of Congress. Subject Cataloging Division,N/A,1955,N/A,Classification,286,N/A,0,en
The Cambridge Companion to K-Pop,Suk-Young Kim,Cambridge University Press,2023-02-28,"How did Korea with a relatively small-scale music industry come to create a vibrant pop culture scene that would enthrall not only young Asian fans but also global audiences from diverse racial and generational backgrounds? From idol training to fan engagement, from studio recording to mastering choreographic sequences, what are the steps that go into the actual production and promotion of K-pop? And how can we account for K-pop's global presence within the rapidly changing media environment and consumerist culture in the new millennium? As an informed guide for finding answers to these questions, The Cambridge Companion to K-Pop probes the complexities of K-pop as both a music industry and a transnational cultural scene. It investigates the meteoric ascent of K-pop against the backdrop of increasing global connectivity wherein a distinctive model of production and consumption is closely associated with creativity and futurity.",Music,313,N/A,0,en
Englische Studien,,N/A,1913,N/A,Comparative linguistics,994,N/A,0,en
The Large Hadron Collider,Don Lincoln,JHU Press,2014-10-01,"An insider's history of the world's largest particle accelerator, the Large Hadron Collider: why it was built, how it works, and the importance of what it has revealed. Since 2008 scientists have conducted experiments in a hyperenergized, 17-mile supercollider beneath the border of France and Switzerland. The Large Hadron Collider (or what scientists call ""the LHC"") is one of the wonders of the modern world—a highly sophisticated scientific instrument designed to re-create in miniature the conditions of the universe as they existed in the microseconds following the big bang. Among many notable LHC discoveries, one led to the 2013 Nobel Prize in Physics for revealing evidence of the existence of the Higgs boson, the so-called God particle. Picking up where he left off in The Quantum Frontier, physicist Don Lincoln shares an insider's account of the LHC's operational history and gives readers everything they need to become well informed on this marvel of technology. Writing about the LHC's early days, Lincoln offers keen insight into an accident that derailed the operation nine days after the collider's 2008 debut. A faulty solder joint started a chain reaction that caused a massive explosion, damaged 50 superconducting magnets, and vaporized large sections of the conductor. The crippled LHC lay dormant for over a year, while technical teams repaired the damage. Lincoln devotes an entire chapter to the Higgs boson and Higgs field, using several extended analogies to help explain the importance of these concepts to particle physics. In the final chapter, he describes what the discovery of the Higgs boson tells us about our current understanding of basic physics and how the discovery now keeps scientists awake over a nagging inconsistency in their favorite theory. As accessible as it is fascinating, The Large Hadron Collider reveals the inner workings of this masterful achievement of technology, along with the mind-blowing discoveries that will keep it at the center of the scientific frontier for the foreseeable future.",Science,238,N/A,0,en
Toeplitz Matrices and Operators,Nikolaï Nikolski,Cambridge University Press,2020-01-02,"The theory of Toeplitz matrices and operators is a vital part of modern analysis, with applications to moment problems, orthogonal polynomials, approximation theory, integral equations, bounded- and vanishing-mean oscillations, and asymptotic methods for large structured determinants, among others. This friendly introduction to Toeplitz theory covers the classical spectral theory of Toeplitz forms and Wiener–Hopf integral operators and their manifestations throughout modern functional analysis. Numerous solved exercises illustrate the results of the main text and introduce subsidiary topics, including recent developments. Each chapter ends with a survey of the present state of the theory, making this a valuable work for the beginning graduate student and established researcher alike. With biographies of the principal creators of the theory and historical context also woven into the text, this book is a complete source on Toeplitz theory.",Mathematics,453,N/A,0,en
