Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Organosilicon Chemistry,"Tamejiro Hiyama, Martin Oestreich",John Wiley & Sons,2020-02-18,"Provides a unique summary of important catalytic reactions in the presence of silicon A must-have for all synthetic chemists, this book summarizes all of the important developments in the application of organosilicon compounds in organic synthesis and catalysis. Edited by two world leaders in the field, it describes different approaches and covers a broad range of reactions, e.g. catalytic generation of silicon nucleophiles, Si-H Bond activation, C-H bond silylation, silicon-based cross-coupling reactions, and hydrosilylation in the presence of earth-abundant metals. In addition to the topics covered above, Organosilicon Chemistry: Novel Approaches and Reactions features chapters that look at Lewis base activation of silicon Lewis acids, silylenes as ligands in catalysis, and chiral silicon molecules. -The first book about this topic in decades, covering a broad range of reactions -Covers new approaches and novel catalyst systems that have been developed in recent years -Written by well-known, international experts in the areas of organometallic silicon chemistry and organosilicon cross-coupling reactions Organosilicon Chemistry: Novel Approaches and Reactions is an indispensable source of information for synthetic chemists in academia and industry, working in the field of organic synthesis, catalysis, and main-group chemistry.",Science,566,N/A,0,en
Catalog of Copyright Entries. Third Series,Library of Congress. Copyright Office,"Copyright Office, Library of Congress",1977,N/A,Copyright,1610,3,2,en
The Rough Guide to Puerto Rico,Rough Guides,Rough Guides UK,2011-11-01,"Discover a land of lush jungles and dazzling white sand with The Rough Guide to Puerto Rico. The full-colour introduction will inspire you with stunning photography of the ""things not to miss"" from the cosmopolitan city of San Juan to the exotic flora and fauna of the Caribbean National Forest. Dozens of user-friendly maps will guide you to our recommended accommodation and there are hundreds of restaurant reviews for gourmet eateries and local food stalls across the island. Covering all must-sees such as the Río Camuy caves and the romantic colonial town of Ponce, the guide also features full-colour inserts on Festivals dedicated to fruits and flowers, and Food, including independent gourmet coffee producers and regional specialties. The guide features in-depth sections on Mayagüez, La Cordillera, Vieques and Culebra, as well as all the practical information you'd expect from a Rough Guide. Make the most of your time with The Rough Guide to Puerto Rico.",Travel,306,N/A,0,en
Catalog of Copyright Entries,Library of Congress. Copyright Office,N/A,1974,N/A,Copyright,1172,N/A,0,en
Biographic Register of the Department of State,United States. Department of State,N/A,1943,N/A,,340,N/A,0,en
Objective Agronomy,Anand Kumar Vishwakarma,New India Publishing,2009-08,"Agronomy is such science of agriculture as encompassing all the branches of it. The main focus of agriculture is also agronomy. Therefore the soul of agriculture is agronomy and its knowledge is essential at all levels and intensity. The book is best suited to those students preparing for competitive exams such as JRF, SRF, IARI entrance exam, civil services, ARS and host of other exam being conducted by the Universities in agronomy. Hope that the book will be of immense benefit to all those users aiming to further their career in agronomy.",Technology & Engineering,504,3,1,en
Guide for Construction and Operation of Hobby Craft Shops,United States. Bureau of Naval Personnel,N/A,N/A,N/A,,64,N/A,0,en
RLE Iran Mini-Set C: Philosophy & Religion 4 vol set,Various,Routledge,2021-11-17,"Mini-set C:Philosophy & Religion re-issues 4 volumes originally published between 1924 and 1973 and examines the ancient religions of Persia as well as Christianity in Persia. For institutional purchases for e-book sets please contact online.sales@tandf.co.uk (customers in the UK, Europe and Rest of World)",Social Science,749,N/A,0,en
"Organosilicon Compounds, Two volume set",Vladimir Ya Lee,Academic Press,2017-10-01,"Organosilicon Compounds provides readers with the state-of-the-art status of organosilicon chemistry, including its theoretical, synthetic, physico-chemical and applied aspects. By including high quality content in a key strategic signing area, this work is a strong addition to chemistry offerings in organic, main group and organometallic research. Organosilicon chemistry deals with compounds containing carbon–silicon bonds, an essential part of organic and organometallic chemistry. This book presents the many milestone in the field that have been discovered during the last few years, also detailing its usage in commercial products, such as sealants, adhesives and coatings. - Features valuable contributions from prominent experts who cover both fundamental (theoretical, synthetic, physico-chemical) and applied (material science, applications) aspects - Covers important breakthroughs in the field, along with historically significant achievements - Includes applied information for a wide range of specialists, from junior and senior researchers (from both academia and industry) working in organometallic, organosilicon, main group element, transition metal, industrial silicon chemistry, and more",Science,1436,N/A,0,en
The Nasirean Ethics (RLE Iran C),Nasīr ad Dīn Tūsi,Taylor & Francis,2012-04-27,"The Nasirean Ethics is the best known ethical digest to be composed in medieval Persia, if not in all mediaeval Islam. It appeared initially in 633/1235 when Tūsī was already a celebrated scholar, scientist, politico-religious propagandist. The work has a special significance as being composed by an outstanding figure at a crucial time in the history he was himself helping to shape: some twenty years later Tūsī was to cross the greatest psychological watershed in Islamic civilization, playing a leading part in the capture of Baghdad and the extinction of the generally acknowledged Caliphate there. In this work the author is primarily concerned with the criteria of human behaviour: first in terms of space and priority allotted, at the individual level, secondly, at the economic level and thirdly at the political level.",History,354,N/A,0,en
College of Fine Arts Catalogue,Carnegie Institute of Technology. College of Fine Arts,N/A,1922,N/A,Technical institutes,782,N/A,0,en
Community-Based Fisheries Management,Devashish Kar,Academic Press,2020-10-23,"Community Based Fisheries Management: A Global Perspective unravels the different aspects of CBFM from different continents and countries. At a time when the population is significantly increasing, with resources decreasing, this resource is directly relevant to helping communities understand and improve fishery production management in a sustainably way. Sections explore various scientific literature on the impact of community-based fishing, participatory management of water bodies, methodologies for studies on community-based fisheries management, and interviews of workers working on community-based fisheries. This information will be most useful to fish farmers, aquaculturists, fish and fishery scientists, research scholars and anyone else interested in this field. Based on 30 years of scientific research, this resource emphasizes the need for the management of resources through the involvement of the local community while also providing a framework for participatory collaboration. - Provides methods of data collection and statistical tools for data analysis - Presents the basic procedures necessary to conduct a CBFM study - Includes information on the impacts of climate change and economics",Technology & Engineering,606,N/A,0,en
Register of Commissioned and Warrant Officers of the United States Naval Reserve,,N/A,1944,N/A,,1514,N/A,0,en
Supreme Court,,N/A,1863,N/A,,1080,N/A,0,en
Cumulative List of Organizations Described in Section 170 (c) of the Internal Revenue Code of 1954,,N/A,2003,N/A,"Charitable uses, trusts, and foundations",1200,N/A,0,en
