Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
From a Nickel to a Token,Andrew J. Sparberg,Fordham Univ Press,2014-11-03,"Streetcars “are as dead as sailing ships,” said Mayor Fiorello LaGuardia in a radio speech, two days before Madison Avenue’s streetcars yielded to buses. LaGuardia was determined to eliminate streetcars, demolish pre-1900 elevated lines, and unify the subway system, a goal that became reality in 1940 when the separate IRT, BMT, and IND became one giant system under full public control. In this fascinating micro-history of New York’s transit system, Andrew Sparberg examines twenty specific events between 1940 and 1968, book ended by subway unification and the MTA’s creation. From a Nickel to a Token depicts a potpourri of well-remembered, partially forgotten, and totally obscure happenings drawn from the historical tapestry of New York mass transit. Sparberg deftly captures five boroughs of grit, chaos, and emotion grappling with a massive and unwieldy transit system. During these decades, the system morphed into today’s familiar network. The public sector absorbed most private surface lines operating within the five boroughs, and buses completely replaced streetcars. Elevated lines were demolished, replaced by subways or, along Manhattan’s Third Avenue, not at all. Beyond the unification of the IND, IRT, and BMT, strategic track connections were built between lines to allow a more flexible and unified operation. The oldest subway routes received much needed rehabilitation. Thousands of new subway cars and buses were purchased. The sacred nickel fare barrier was broken, and by 1968 a ride cost twenty cents. From LaGuardia to Lindsay, mayors devoted much energy to solving transit problems, keeping fares low, and appeasing voters, fellow elected officials, transit management, and labor leaders. Simultaneously, American society was experiencing tumultuous times, manifested by labor disputes, economic pressures, and civil rights protests. Featuring many photos never before published, From a Nickel to a Token is a historical trip back in time to a multitude of important events.",History,193,N/A,0,en
Salt and Hypertension,"Rainer Rettig, Detlev Ganten, Friedrich C. Luft",Springer,1988-12-20,"Controversy regarding the wisdom of a high salt intake has been with us for 5000 years. In the Nei Ching, the oldest of the extant medical writings, the Yellow Emperor observed, ""Hence, if too much salt is in the food, the pulse hardens, tears make their appearance, and the complexion changes"". At about the same period in history, Job asked the question, ""Can that which is unsavory be eaten without salt?"" It is not apparent whether or not the Almighty provided a clear answer. The connection between dietary salt intake and hypertension was appreciated following the observations of AMBARD, BEAUJARD, VOLLHARD, ALLEN, and others. However, DAHL emphasized this relationship, as demonstrated by his epidemiological observations, his studies in human subjects, and his development of a genetically mediated form of salt-sensitive hypertension in rats. DAHL and his followers argued that hypertension was a disease of acculturation, or even of self-abuse. Undaunted by skeptics such as PICKERING, they suggested that if Western man would merely curtail his intake of the granular condiment, hypertension would not develop and blood pressure would not increase with age. Bucolic native societies were given as examples where such cardiovascular bliss was readily attained.",Medical,396,N/A,0,en
Mainstreaming System Resilience Concepts Into Transportation Agencies,Chris Dorney,N/A,2021,"Transportation officials recognize that a reliable and sustainable transportation system is needed to fulfil their agency's mission and goals. The TRB National Cooperative Highway Research Program's pre-publication draft of NCHRP Research Report 970: Mainstreaming System Resilience Concepts into Transportation Agencies: A Guide provides transportation officials with a self-assessment tool to assess the current status of an agency's efforts to improve the resilience of the transportation system through the mainstreaming of resilience concepts into agency decision-making and procedures. The tool can be applied to a broad array of natural and human-caused threats to transportation systems and services. Supplemental materials to the report include a Posters Compilation and the Program Agenda from the 2018 Transportation Resilience Innovations Summit and Exchange, and a PowerPoint Presentation on resilience.",Organizational resilience,0,N/A,0,en
Transportation,"John Joseph Coyle, Edward J. Bardi, Robert A. Novack",South Western Educational Publishing,1994,"This text takes a managerial approach in addressing the full range of traditional transportation topics and concepts. Fourth edition features greater coverage of international transportation and new chapters on quality, demand, business logistics, and carrier operations and terminals. It covers such topics as analyses of private carriage and negotiations with for-hire carriers. Stop-Off sections study examples from magazines and trade journals. Short end-of-chapter cases and longer end-of-text cases challenge students with in-depth problems.",Transportation,0,N/A,0,en
Journal of the House of Delegates of the Commonwealth of Virginia,Virginia. General Assembly. House of Delegates,N/A,1990,N/A,Virginia,1532,N/A,0,en
Transit,,N/A,2000,N/A,,177,N/A,0,en
Modes of Transportation,"Richard J. Solomon, Journal of Urban Transportation Corp, Joseph S. Silien",N/A,1968,N/A,Choice of transportation,170,N/A,0,en
Integrated Urban Models for Simulation of Transit and Land Use Policies,"Eric J. Miller, David S. Kriger, John Douglas Hunt, National Research Council (U.S.). Transportation Research Board",Transportation Research Board,1999,"Describe how transit agencies, metropolitan planning organizations, and state DOTs can act today to initiate or expand their analytical tools for integrated land use-transportation planning. The Guidelines are intended for the general reader having an interest in the effects of transit on land use. The Guidelines describe currently available integrated models, the characteristics of an ""ideal"" integrated model, and steps that a planning organization should take in order to support and expand such modeling capability.",Business & Economics,44,N/A,0,en
Transportation Demand Analysis,Adib K. Kanafani,McGraw-Hill Companies,1983,N/A,Business & Economics,344,N/A,0,en
"Social Studies Excursions, K-3","Janet Alleman, Jere E. Brophy",Heinemann Educational Books,2002,Lesson plans for social studies units focusing on cultural universals found in all human societies.,Education,340,N/A,0,en
Integrated Design for Space Transportation System,"B.N. Suresh, K. Sivan",Springer,2015-11-20,"The book addresses the overall integrated design aspects of a space transportation system involving several disciplines like propulsion, vehicle structures, aerodynamics, flight mechanics, navigation, guidance and control systems, stage auxiliary systems, thermal systems etc. and discusses the system approach for design, trade off analysis, system life cycle considerations, important aspects in mission management, the risk assessment, etc. There are several books authored to describe the design aspects of various areas, viz., propulsion, aerodynamics, structures, control, etc., but there is no book which presents space transportation system (STS) design in an integrated manner. This book attempts to fill this gap by addressing systems approach for STS design, highlighting the integrated design aspects, interactions between various subsystems and interdependencies. The main focus is towards the complex integrated design to arrive at an optimum, robust and cost effective space transportation system. The orbital mechanics of satellites including different coordinate frames, orbital perturbations and orbital transfers are explained. For launching the satellites to meet specific mission requirements, viz., payload/orbit, design considerations, giving step by step procedure are briefed. The selection methodology for launch vehicle configuration, its optimum staging and the factors which influence the vehicle performance are summarized. The influence of external, internal and dynamic operating environments experienced by the vehicle subsystems and the remedial measures needed are highlighted. The mission design strategies and their influence on the vehicle design process are elaborated. The various critical aspects of STS subsystems like flight mechanics, propulsion, structures and materials, thermal systems, stage auxiliary systems, navigation, guidance and control and the interdependencies and interactions between them are covered. The design guidelines, complexity of the flight environment and the reentry dynamics for the reentry missions are included. The book is not targeted as a design tool for any particular discipline or subsystem. Some of the design related equations or expressions are not attempted to derive from the first principle as this is beyond the scope of this book. However, the important analytical expressions, graphs and sketches which are essential to provide in-depth understanding for the design process as well as to understand the interactions between different subsystems are appropriately included.",Technology & Engineering,792,5,1,en
