Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
"NIV Study Bible, Fully Revised Edition, Leathersoft, Navy/Tan, Red Letter, Thumb Indexed, Comfort Print",Zondervan,HarperOne,2020-09-15,"With over 9 million copies sold, the bestselling NIV Study Bible features a stunning four-color interior with photographs, maps, charts, and illustrations. This fully revised edition includes dozens of new articles and a thorough update to all its study features set in Zondervan's exclusive NIV Comfort Print typeface.",Bibles,2512,N/A,0,en
Welcome to the Bible,"Vicki K. Black, Peter Wenner","Church Publishing, Inc.",2007-04-01,"New Episcopalians may be nervous about opening the Bible; others simply don't know how to begin. An often-overlooked gift of the Episcopal Church is that the texts and doctrines of the Bible are embedded in its prayers, liturgies, and creeds. Making that knowledge explicit and placing it in context can open the way for further and more in-depth study.",Religion,128,N/A,0,en
The Lost Books of the Bible,William Hone,N/A,1926,N/A,Apocryphal books (New Testament),366,N/A,0,en
Be Still 90 Devotions for the Hopeful Heart,Cleere Cherry,DaySpring,2019-07,Be Still will transform your quiet time with 90 heartwarming devotions to calm your mind and refresh your soul with the peace of God.,Religion,208,N/A,0,en
The Loveliest Place,Dustin Benge,Crossway,2022-02-25,"How Christians Can Rediscover the Beauty and Glory of the Church Dear. Precious. Lovely. The Bible describes the church in extraordinary ways, even using beautiful poetry and metaphors. How does this compare to how Christians today describe the church? Unfortunately, many believers focus more on its mission, structure, or specific programs than on its inherent beauty. It's time to spark a renewed affection for the church. In The Loveliest Place, Dustin Benge urges Christians to see the holy assembly of God's redeemed people in all its eternal beauty. He explains what makes the church lovely, including the Trinitarian relationship, worship, service, and gospel proclamation. For those who have never learned to view the church as God sees it, or have become disillusioned by its flaws, this book is a reminder that the corporate gathering of believers is a reflection of God's indescribable beauty. This is the third book in the Union series, which invites readers to experience deeper enjoyment of God through four interconnected values: delighting in God, growing in Christ, serving the church, and blessing the world. Part of the Union Series: Inviting readers to experience deeper enjoyment of God; other volumes include Rejoice and Tremble and Deeper Concise Version Also Available: The Loveliest Place is the full version of Why Should We Love the Local Church? Looks Beyond Methodology: Focuses on the beauty, not just the biblical function, of the church",Religion,197,N/A,0,en
Children's King James Bible,Reformation Heritage Books,N/A,2006-03-22,"""The Childrens King James Bible brings the majesty and faithfulness of the King James Version to the level of children. The wording of the unsurpassed King James Version has been adjusted to suit a fourth graders comprehension. Because it follows the King James Version so closely, The Childrens King James Bible should allow a child to transition easily to the King James Version within a few years.",Religion,687,N/A,0,en
"NIV Study Bible, Fully Revised Edition, Personal Size, Red Letter, ThumbIndexed, Comfort Print [Brown/Blue]",Zondervan,HarperOne,2020-09-15,"With over 9 million copies sold, the bestselling NIV Study Bible features a stunning four-color interior with photographs, maps, charts, and illustrations. This fully revised, personal-size edition includes dozens of new articles and a thorough update to all its study features set in Zondervan's exclusive NIV Comfort Print typeface.",Bibles,2512,N/A,0,en
"NIV Study Bible, Fully Revised Edition, Large Print, Leathersoft, Red Letter, Comfort Print [Brown]",Zondervan,"NIV Study Bible, Fully Revised",2020-09-15,"With over 9 million copies sold, the bestselling NIV Study Bible features a stunning four-color interior with photographs, maps, charts, and illustrations. This fully revised edition includes dozens of new articles and a thorough update to all its study features set in Zondervan's exclusive NIV Comfort Print typeface.",Bibles,0,N/A,0,en
"NIV Study Bible, Fully Revised Edition, Personal Size, Red Letter, Comfort Print",Zondervan,N/A,2020-09-15,"With over 9 million copies sold, the bestselling NIV Study Bible features a stunning four-color interior with photographs, maps, charts, and illustrations. This fully revised, personal-size edition includes dozens of new articles and a thorough update to all its study features set in Zondervan's exclusive NIV Comfort Print typeface.",Bibles,0,N/A,0,en
"NIV Study Bible, Fully Revised Edition, Large Print, Bonded Leather, Red Letter, Comfort Print [Black]",Zondervan,"NIV Study Bible, Fully Revised",2020-09-15,"With over 9 million copies sold, the bestselling NIV Study Bible features a stunning four-color interior with photographs, maps, charts, and illustrations. This fully revised edition includes dozens of new articles and a thorough update to all its study features set in Zondervan's exclusive NIV Comfort Print typeface.",Bibles,0,N/A,0,en
"NIV Study Bible, Fully Revised Edition, Leathersoft, Navy/Tan, Red Letter, Comfort Print","Kenneth L. Barker, Mark L. Strauss, Jeannine K. Brown, Michael Williams, Craig L. Blomberg",N/A,2020-09-15,"With over 9 million copies sold, the bestselling NIV Study Bible features a stunning four-color interior with photographs, maps, charts, and illustrations. This fully revised edition includes dozens of new articles and a thorough update to all its study features set in Zondervan's exclusive NIV Comfort Print typeface.",Bibles,2512,N/A,0,en
"NIV Study Bible, Fully Revised Edition, Large Print, Leathersoft, Burgundy, Red Letter, Comfort Print","Kenneth L. Barker, Mark L. Strauss, Jeannine K. Brown, Michael Williams, Craig L. Blomberg",N/A,2020-09-15,"With over 9 million copies sold, the bestselling NIV Study Bible features a stunning four-color interior with photographs, maps, charts, and illustrations. This fully revised edition includes dozens of new articles and a thorough update to all its study features set in Zondervan's exclusive NIV Comfort Print typeface.",Bibles,2512,N/A,0,en
"NIV Study Bible, Fully Revised Edition, Large Print, Red Letter, Thumb Indexed, Comfort Print [Brown]",Zondervan,HarperOne,2020-09-15,"With over 9 million copies sold, the bestselling NIV Study Bible features a stunning four-color interior with photographs, maps, charts, and illustrations. This fully revised edition includes dozens of new articles and a thorough update to all its study features set in Zondervan's exclusive NIV Comfort Print typeface.",Bibles,2512,N/A,0,en
"NIV Study Bible, Fully Revised Edition, Leathersoft, Teal/Gray, Red Letter, Comfort Print","Kenneth L. Barker, Mark L. Strauss, Jeannine K. Brown, Michael Williams, Craig L. Blomberg",N/A,2020-09-15,"With over 9 million copies sold, the bestselling NIV Study Bible features a stunning four-color interior with photographs, maps, charts, and illustrations. This fully revised edition includes dozens of new articles and a thorough update to all its study features set in Zondervan's exclusive NIV Comfort Print typeface.",Bibles,2512,N/A,0,en
